1414123011927,-0.0078125
1414123012164,0.9892578
1414123012348,-0.0024414063
1414123012532,-0.0034179688
1414123012715,-0.0078125
1414123013083,-0.0014648438
1414123013267,-0.001953125
1414123013451,0.9267578
1414123013634,0.73583984
1414123013818,0.671875
1414123014002,0.7861328
1414123014185,0.92285156
1414123014369,0.9399414
1414123014553,-0.005859375
1414123014737,1.3291016
1414123014923,0.94140625
1414123015112,1.1308594
1414123015492,1.4692383
1414123015655,0.95410156
1414123015845,-0.0014648438
1414123016040,-0.005859375
1414123016224,-0.0068359375
1414123016404,0.8183594
1414123016578,-9.765625E-4
1414123016776,-0.0063476563
1414123016962,-0.001953125
1414123017143,-0.001953125
1414123017510,-0.0068359375
1414123017895,1.0166016
1414123017901,1.6308594
1414123018044,0.9375
1414123018246,-0.0068359375
1414123018430,-0.005859375
1414123018614,-0.001953125
1414123018796,-0.0029296875
1414123018992,-0.0078125
1414123019165,1.2050781
1414123019346,-0.001953125
1414123019755,-0.00390625
1414123019881,-0.0014648438
1414123020069,0.9863281
1414123020248,0.94140625
1414123020447,-9.765625E-4
1414123020630,-9.765625E-4
1414123020815,-0.0068359375
1414123020992,-0.0068359375
1414123021182,-0.0024414063
1414123021368,0.7402344
1414123021552,1.0991211
1414123021921,1.2099609
1414123022086,-0.0053710938
1414123022270,0.9902344
1414123022461,-0.0014648438
1414123022651,-9.765625E-4
1414123022838,-0.0068359375
1414123023019,-0.0014648438
1414123023206,-0.0078125
1414123023389,0.43896484
1414123023573,0.92578125
1414123023755,1.0068359
1414123023940,1.1098633
1414123024309,-0.0014648438
1414123024492,-4.8828125E-4
1414123024673,-0.0068359375
1414123024858,0.9536133
1414123025075,1.2822266
1414123025210,1.4130859
1414123025410,-0.0048828125
1414123025594,-9.765625E-4
1414123025778,1.0048828
1414123025959,-0.0063476563
1414123026146,0.8930664
1414123026510,1.1147461
1414123026697,-0.0014648438
1414123026879,-0.0053710938
1414123027063,1.296875
1414123027231,-0.0029296875
1414123027429,-0.0053710938
1414123027612,0.43945313
1414123027799,-0.0073242188
1414123027983,-0.0073242188
1414123028165,-0.0048828125
1414123028347,1.1157227
1414123028716,-0.001953125
1414123028900,-0.001953125
1414123029069,-0.0068359375
