1414121430792,-24.0
1414121431159,-6.0
1414121431343,4108.0
1414121431527,-8.0
1414121431710,-14.0
1414121431894,-18.0
1414121432078,-32.0
1414121432262,-14.0
1414121432446,-18.0
1414121432629,-18.0
1414121432812,-22.0
1414121432996,-10.0
1414121433363,-8.0
1414121433547,-14.0
1414121433731,-18.0
1414121433922,-4.0
1414121434102,-24.0
1414121434283,-10.0
1414121434475,-6.0
1414121434650,-20.0
1414121434834,-20.0
1414121435017,4056.0
1414121435201,4096.0
1414121435386,-8.0
1414121435752,-16.0
1414121435936,-28.0
1414121436120,-32.0
1414121436304,-20.0
1414121436497,-28.0
1414121436671,-14.0
1414121436858,-16.0
1414121437042,-10.0
1414121437222,-32.0
1414121437417,4058.0
1414121437788,-16.0
1414121437958,-8.0
1414121438142,-32.0
1414121438327,-14.0
1414121438513,-4.0
1414121438699,-20.0
1414121438889,-14.0
1414121439060,-32.0
1414121439244,4056.0
1414121439432,-22.0
1414121439630,-16.0
1414121439806,-10.0
1414121440177,4100.0
1414121440361,-14.0
1414121440554,-16.0
1414121440730,-32.0
1414121440912,-10.0
1414121441096,-22.0
1414121441280,-18.0
1414121441451,4100.0
1414121441648,-30.0
1414121441843,-4.0
1414121442000,-16.0
1414121442382,-4.0
1414121442564,-4.0
1414121442749,-16.0
1414121442934,-26.0
1414121443123,-8.0
1414121443301,-18.0
1414121443484,-16.0
1414121443670,-30.0
1414121443838,-20.0
1414121444034,-20.0
1414121444207,-10.0
1414121444578,-24.0
1414121444771,4060.0
1414121444953,4052.0
1414121445138,-8.0
1414121445324,-18.0
1414121445508,-22.0
1414121445690,-20.0
1414121445859,-8.0
1414121446075,-12.0
1414121446226,-4.0
1414121446601,-20.0
1414121446793,-18.0
1414121446975,-10.0
1414121447145,-20.0
1414121447329,-14.0
1414121447513,-22.0
1414121447699,-14.0
1414121447879,-18.0
1414121448064,-16.0
1414121448251,4096.0
1414121448437,4096.0
1414121448628,-14.0
1414121448995,4108.0
1414121449177,-4.0
1414121449362,-4.0
1414121449545,-4.0
1414121449733,-14.0
1414121449919,-10.0
1414121450101,-10.0
1414121450283,-22.0
1414121450453,-28.0
1414121450650,-28.0
1414121450834,-24.0
1414121451203,4096.0
1414121451385,4060.0
1414121451561,-6.0
1414121451752,-14.0
1414121451936,-20.0
1414121452123,4108.0
1414121452305,-18.0
1414121452474,-6.0
1414121452667,-4.0
1414121452844,-4.0
1414121453041,-12.0
1414121453410,-22.0
1414121453592,-14.0
1414121453775,-32.0
1414121453961,-14.0
1414121454146,-8.0
1414121454311,-32.0
1414121454537,-14.0
1414121454681,-14.0
1414121454874,-18.0
1414121455060,4116.0
1414121455251,-20.0
1414121455612,-16.0
1414121455800,-22.0
1414121455984,-18.0
1414121456165,-14.0
1414121456350,-10.0
1414121456537,-28.0
1414121456710,-4.0
1414121456902,-10.0
1414121457086,-14.0
1414121457268,-10.0
1414121457633,4060.0
1414121457819,4096.0
1414121457987,-10.0
1414121458171,4096.0
1414121458369,-8.0
1414121458564,-28.0
1414121458735,-20.0
1414121458922,4048.0
1414121459104,-8.0
1414121459291,-10.0
1414121459475,-24.0
1414121459643,-28.0
1414121460054,-8.0
1414121460192,-14.0
1414121460376,-30.0
1414121460623,-28.0
1414121460742,-20.0
1414121460941,4180.0
1414121461124,6032.0
1414121461310,2240.0
1414121461494,-14.0
1414121461678,-16.0
1414121461860,5648.0
1414121462226,5022.0
1414121462416,4056.0
1414121462588,-10.0
1414121462764,4052.0
1414121462950,4096.0
1414121463131,-14.0
1414121463318,-14.0
1414121463504,-20.0
1414121463683,-14.0
1414121463882,-12.0
1414121464234,4060.0
1414121464421,-24.0
1414121464604,-6.0
1414121464790,-18.0
1414121464983,-4.0
1414121465175,-24.0
1414121465349,-6.0
1414121465534,-16.0
1414121465717,4096.0
1414121465902,-18.0
1414121466087,-20.0
1414121466273,-18.0
1414121466625,-12.0
1414121466819,-14.0
1414121467006,-10.0
1414121467190,-14.0
1414121467376,-20.0
1414121467558,-24.0
1414121467731,-6.0
1414121467923,-18.0
1414121468093,-14.0
1414121468283,-6.0
1414121468478,-8.0
1414121468841,-10.0
1414121469043,4060.0
1414121469195,-16.0
1414121469384,-14.0
1414121469576,-10.0
1414121469747,-28.0
1414121469946,-18.0
1414121470130,-22.0
1414121470314,-10.0
1414121470498,-16.0
1414121470679,-28.0
1414121471050,-32.0
1414121471231,-32.0
1414121471417,4060.0
1414121471599,-22.0
1414121471782,-16.0
1414121471966,4056.0
1414121472152,4060.0
1414121472334,-24.0
1414121472518,-10.0
1414121472702,-14.0
1414121473054,-14.0
1414121473255,-18.0
1414121473477,-26.0
1414121473605,-10.0
1414121473794,4104.0
1414121473988,-24.0
1414121474172,-6.0
1414121474340,-26.0
1414121474529,-28.0
1414121474722,-28.0
1414121474906,-20.0
1414121475273,4048.0
1414121475456,-20.0
1414121475644,-8.0
1414121475825,-8.0
1414121475994,-18.0
