# Accelerometer Values
# filename:  default.txt
# Saving start time: Sat Sep 27 21:27:25 EDT 2014
# sensor resolution: 5.950928E-4m/s^2
# Sensorvendor: InvenSense, name: MPU6515 Accelerometer, type: 1,version : 1, range 39.226593
# X value, Y value, Z value, time diff in ms
0.0 0.001 -0.025 5
-0.012 0.009 -0.016 5
0.005 0.023 -0.032 5
0.037 0.008 0.0 5
0.033 0.016 -0.048 5
-0.008 -0.004 -0.067 5
0.007 -0.036 -0.034 5
0.008 0.033 0.007 5
-0.004 0.013 0.0 5
0.004 0.056 0.008 5
-0.032 0.031 0.033 5
0.004 0.02 0.025 5
0.015 0.035 0.038 4
0.005 -0.004 0.021 5
0.008 -0.021 0.017 5
0.02 0.0 -0.018 5
0.0 -0.002 -0.031 5
0.008 0.004 0.022 5
0.005 0.001 0.067 5
0.006 -0.015 -0.011 5
-0.017 -0.02 -0.064 5
0.024 -0.035 -0.051 5
0.007 -0.012 0.022 5
0.004 -0.03 0.005 5
-0.013 -0.021 0.015 5
0.009 0.017 -0.022 5
-0.01 0.0 0.069 5
-0.018 -0.031 -0.134 5
-0.035 -0.006 0.101 5
-0.008 -0.019 -0.021 5
-0.02 0.014 0.008 5
-0.009 -0.025 -0.029 5
0.004 -0.016 0.014 5
-0.011 0.011 0.019 4
0.009 0.0 -0.036 5
0.003 -0.015 0.006 5
0.009 0.039 -0.005 5
-0.031 0.037 0.048 5
0.005 -0.002 0.003 5
-0.012 0.027 0.002 5
0.012 0.027 -0.05 5
-0.022 0.028 -0.017 5
-0.007 0.019 -0.026 5
-0.036 0.017 0.04 5
0.02 0.019 0.001 5
-0.043 0.011 0.012 5
-0.003 0.008 -0.044 5
0.033 -0.001 -0.031 5
0.006 0.022 0.005 5
-0.023 0.013 0.02 5
-0.017 -0.008 0.024 5
-0.009 0.002 -0.007 5
-0.021 0.0 -0.06 5
0.032 -0.023 0.016 5
0.005 -0.021 0.031 5
0.05 -0.018 -0.012 4
0.06 -0.053 0.04 5
0.013 -0.007 0.0 5
0.007 -0.04 0.021 5
0.021 -0.06 0.004 5
-0.014 -0.026 0.027 5
0.055 0.003 -0.011 5
0.026 0.005 -0.034 5
0.028 -0.016 0.001 5
0.029 -0.021 -0.015 5
0.041 -0.001 -0.059 5
0.022 0.002 0.004 5
0.003 0.008 0.046 5
0.017 0.001 0.0 5
0.003 -0.007 -0.006 5
0.002 -0.004 -0.034 5
-0.025 0.006 0.007 5
0.045 0.031 0.009 5
-0.008 0.013 0.016 5
-0.009 -0.009 0.002 5
-0.002 -0.008 0.019 5
-0.014 0.001 0.01 5
-0.004 0.003 0.02 4
-0.027 -0.003 0.003 5
-0.027 0.007 -0.003 5
-0.06 0.002 0.016 5
0.015 0.017 -0.079 5
-0.002 0.032 0.041 5
-0.041 0.007 -0.037 5
-0.03 -0.003 0.037 5
-0.016 0.003 -0.065 5
-0.034 0.052 0.001 5
-0.037 0.004 -0.015 5
-0.012 0.042 0.071 5
-0.045 0.025 -0.036 5
-0.021 -0.015 -0.03 5
0.002 0.019 0.008 5
-0.032 -0.014 0.027 5
-0.009 0.019 0.013 5
0.021 -0.006 0.008 5
0.029 -0.033 0.033 5
0.024 -0.004 -0.013 5
0.0 0.004 -0.001 5
0.024 -0.04 -0.003 4
-0.012 0.008 -0.009 5
0.008 0.018 -0.014 5
-0.001 0.007 -0.03 5
0.0 -0.018 0.011 5
0.028 -0.014 0.035 5
0.034 0.003 -0.01 5
0.0 0.001 -0.043 5
0.045 -0.039 -0.052 5
0.017 0.009 0.004 5
0.011 -0.015 -0.008 5
0.027 -0.013 -0.265 5
0.089 -0.007 -0.056 5
0.02 -0.054 0.223 5
0.02 -0.02 0.042 5
0.033 -0.001 0.053 5
0.038 -0.02 0.013 5
0.064 -0.042 -0.03 5
0.066 0.004 -0.078 5
0.062 -0.029 0.0 5
0.021 -0.033 -0.075 5
-0.027 0.01 0.112 5
-0.029 0.05 0.058 4
0.012 0.073 0.11 5
-0.091 0.074 0.092 5
-0.031 0.066 0.019 5
-0.1 0.064 0.036 5
-0.107 0.064 0.011 5
-0.064 0.006 -0.122 5
-0.088 0.04 -0.114 5
-0.051 0.006 -0.025 5
-0.07 0.057 0.053 5
-0.08 0.025 0.044 5
-0.089 -0.015 0.058 5
-0.041 -0.054 0.057 5
-0.011 -0.017 -0.004 5
-0.034 -0.036 -0.014 5
-0.024 -0.02 -0.027 5
-0.045 -0.026 -0.042 5
0.008 0.001 -0.059 5
-0.005 0.012 -0.059 5
-0.007 -0.023 0.012 5
-0.029 -0.038 0.049 5
-0.018 0.0 -0.04 5
0.026 -0.008 -0.006 4
0.09 -0.02 0.045 5
0.038 -0.003 0.008 5
0.025 0.02 -0.028 5
0.057 0.026 -0.034 5
0.056 -0.016 -0.037 5
0.071 -0.021 -0.016 5
0.038 0.012 0.032 5
0.067 -0.001 -0.026 5
0.021 0.013 -0.028 5
0.079 0.053 0.025 5
0.294 0.191 0.897 5
0.053 0.028 -0.404 5
0.009 -0.004 0.364 5
0.016 0.067 -0.079 5
0.06 0.058 0.007 5
0.028 -0.005 0.073 5
0.004 -0.013 0.025 5
0.031 -0.027 -0.043 5
-0.003 0.011 -0.142 5
0.018 -0.021 -0.129 5
-0.009 -0.042 -0.194 5
0.019 -0.047 -0.104 4
-0.046 -0.046 -0.005 5
-0.059 -0.022 0.056 5
-0.042 -0.043 -0.025 5
-0.008 -0.08 -0.014 5
-0.046 -0.065 -0.043 5
-0.028 -0.05 0.01 5
-0.015 -0.052 -0.014 5
-0.034 -0.033 -0.017 5
-0.044 -0.064 -0.06 5
-0.022 -0.03 0.052 5
-0.056 -0.04 -0.014 5
-0.049 -0.023 0.027 5
-0.05 0.002 0.001 5
-0.049 -0.027 -0.001 5
-0.055 0.028 0.041 5
-0.054 0.029 -0.013 5
-0.001 0.048 -0.031 5
-0.02 0.058 -0.032 5
-0.027 0.044 0.073 5
-0.028 0.067 -0.017 5
0.033 0.03 0.061 4
-0.01 0.049 0.057 5
-0.004 0.02 0.021 5
0.029 0.057 0.008 5
-0.009 0.01 0.003 5
0.004 0.054 -0.033 5
0.177 0.117 0.91 5
-0.043 -0.026 -0.572 5
-0.026 -0.073 0.12 5
0.04 -0.001 -0.131 5
0.044 0.006 -0.043 5
0.051 0.001 0.078 5
0.039 -0.041 -0.036 5
0.007 -0.015 -0.004 5
0.036 -0.061 -0.087 5
0.035 -0.052 -0.089 5
0.008 -0.056 -0.196 5
-0.011 -0.046 -0.093 5
-0.014 -0.045 0.014 5
0.029 -0.004 0.066 5
0.032 -0.002 0.015 5
-0.017 -0.006 -0.05 4
0.009 -0.046 -0.011 5
0.023 0.003 -0.012 5
-0.053 -0.001 -0.015 5
0.022 0.007 -0.028 5
0.02 -0.01 -0.002 5
0.007 -0.024 -0.015 5
-0.01 0.012 0.048 5
0.0 0.019 -0.005 5
-0.026 0.041 0.04 5
0.0 0.019 0.085 5
-0.021 0.047 -0.004 5
-0.012 0.026 -0.01 5
-0.035 0.042 -0.039 5
-0.053 0.072 -0.012 5
-0.032 0.046 -0.004 5
-0.132 -0.239 -1.257 5
-0.014 0.022 0.674 5
0.0 0.129 -0.003 5
0.032 0.099 0.157 5
-0.093 -0.026 0.146 5
-0.066 0.008 -0.097 5
0.017 0.033 0.145 5
-0.02 0.017 -0.021 4
-0.027 0.004 0.096 5
0.007 0.002 -0.11 5
-0.014 0.001 -0.045 5
-0.023 -0.034 -0.096 5
-0.03 -0.02 -0.037 5
