1414123808573,-0.0063476563
1414123808783,0.98828125
1414123808958,-0.0073242188
1414123809168,-0.0043945313
1414123809378,-0.0014648438
1414123809553,-0.0034179688
1414123809764,-0.0024414063
1414123809973,-0.0024414063
1414123810201,-0.0053710938
1414123810384,-0.0078125
1414123810753,-0.005859375
1414123810762,-0.005859375
1414123811303,-0.0034179688
1414123811315,1.0009766
1414123811489,-0.0048828125
1414123811681,-0.0063476563
1414123811868,-0.0068359375
1414123812049,-0.0043945313
1414123812235,-0.0034179688
1414123812419,-0.0053710938
1414123812599,-0.0043945313
1414123812785,-9.765625E-4
1414123812988,-0.0024414063
1414123813338,-0.0029296875
1414123813525,-0.0034179688
1414123813707,-0.0029296875
1414123813890,-0.0034179688
1414123814073,-0.001953125
1414123814259,1.0
1414123814440,-0.0029296875
1414123814652,-0.001953125
1414123814794,-0.0014648438
1414123814992,-0.0043945313
1414123815176,-0.0034179688
1414123815548,0.99121094
1414123815727,-0.005859375
1414123815914,-0.0068359375
1414123816278,-9.765625E-4
1414123816318,-0.00390625
1414123816447,-9.765625E-4
1414123816645,-9.765625E-4
1414123816830,-0.0034179688
1414123817016,-0.0034179688
1414123817199,-0.0053710938
1414123817381,-0.0073242188
1414123817751,-0.005859375
1414123817932,-0.0078125
1414123818119,-0.0048828125
1414123818302,-0.0034179688
1414123818484,-9.765625E-4
1414123818669,-0.0053710938
1414123818850,1.0009766
1414123819034,0.9892578
1414123819220,1.0009766
1414123819406,-0.005859375
1414123819589,0.99121094
1414123819954,-0.0063476563
1414123820136,-0.0034179688
1414123820321,-0.0043945313
1414123820509,-0.0068359375
1414123820691,-0.0078125
1414123820874,-0.005859375
1414123821057,-9.765625E-4
1414123821239,-0.0034179688
1414123821423,-0.0034179688
1414123821610,1.0
1414123821795,-0.0078125
1414123822159,-0.0063476563
1414123822344,-0.0024414063
1414123822539,1.0
1414123822695,-0.0014648438
1414123822898,-0.0043945313
1414123823083,-0.005859375
1414123823263,-0.0014648438
1414123823448,-0.0014648438
1414123823633,-9.765625E-4
1414123823818,-9.765625E-4
1414123824184,-4.8828125E-4
1414123824366,-0.0034179688
1414123824549,-0.0034179688
1414123824720,-0.0034179688
1414123824917,-9.765625E-4
1414123825104,-0.0034179688
1414123825284,-0.0043945313
1414123825469,-0.0078125
1414123825652,-0.001953125
1414123825836,-0.0043945313
1414123826021,-0.001953125
1414123826389,-0.0034179688
1414123826574,-0.005859375
1414123826756,-0.0068359375
1414123826938,-0.005859375
1414123827123,-9.765625E-4
1414123827304,1.0
1414123827490,-0.0068359375
1414123827675,0.98535156
1414123828054,-0.0063476563
1414123828063,-0.0073242188
1414123828225,-4.8828125E-4
1414123828593,-0.0048828125
1414123828778,-0.0029296875
1414123828958,-0.0024414063
1414123829144,-0.0078125
1414123829327,-0.005859375
1414123829516,-0.0043945313
1414123829678,-0.0043945313
1414123829877,1.0029297
1414123830053,-0.005859375
1414123830247,-0.001953125
1414123830429,-0.0034179688
1414123830656,-0.0078125
1414123830964,-9.765625E-4
1414123831150,-0.0043945313
1414123831525,-0.0053710938
1414123831539,-0.0034179688
1414123831701,-0.0063476563
1414123831894,-0.0034179688
1414123832079,-0.0043945313
1414123832268,-0.0068359375
1414123832445,-0.001953125
1414123832633,-0.0068359375
1414123832814,-0.0034179688
1414123833183,-0.0043945313
1414123833371,1.0
1414123833536,-0.0063476563
1414123833725,-0.0034179688
1414123833919,-0.0024414063
1414123834102,-0.0014648438
1414123834287,-0.0078125
1414123834473,1.0009766
1414123834642,-0.0034179688
1414123834839,-0.0034179688
1414123835022,1.0019531
1414123835390,-9.765625E-4
1414123835575,1.0
1414123835773,-0.0048828125
1414123835925,-9.765625E-4
1414123836124,-0.0053710938
1414123836309,-0.0073242188
1414123836477,-0.0053710938
1414123836686,-0.0078125
1414123836844,-0.0034179688
1414123837044,0.99121094
1414123837228,-9.765625E-4
1414123837597,-0.0014648438
1414123837776,-0.0073242188
1414123837964,-0.005859375
1414123838146,-0.0034179688
1414123838331,1.0014648
