# Accelerometer Values
# filename:  default.txt
# Saving start time: Sat Sep 27 13:10:28 EDT 2014
# sensor resolution: 5.950928E-4m/s^2
# Sensorvendor: InvenSense, name: MPU6515 Accelerometer, type: 1,version : 1, range 39.226593
# X value, Y value, Z value, time diff in ms
0.103 0.04 -0.069 5
0.037 0.053 -0.041 5
-0.019 0.082 0.029 5
-0.004 0.057 0.019 5
-0.126 0.028 0.028 5
-0.117 -0.043 -0.012 5
-0.131 0.001 -0.003 5
-0.088 -0.011 -0.06 5
-0.066 0.034 -0.054 5
-0.058 -0.009 0.073 5
-0.084 -0.029 -0.067 5
-0.108 -0.013 -0.126 5
-0.003 -0.012 -0.054 4
0.065 0.031 0.045 5
0.052 -0.001 0.034 5
0.068 -0.016 0.093 5
0.085 -0.023 0.094 5
0.152 0.023 0.078 5
0.158 0.042 0.141 5
0.123 0.04 0.016 5
0.076 0.019 0.074 5
0.041 -0.023 -0.025 5
-0.01 -0.059 -0.086 5
-0.112 -0.076 -0.086 5
-0.045 -0.028 -0.108 5
-0.068 -0.019 -0.041 5
-0.1 -0.002 -0.009 5
-0.06 -0.04 -0.027 5
-0.004 -0.032 -0.001 5
-0.025 -0.031 -0.003 5
0.058 -0.06 -0.031 5
0.056 -0.009 0.019 5
0.07 0.015 0.06 5
0.071 0.013 0.099 5
0.026 -0.032 0.037 5
-0.021 -0.037 -0.019 4
-0.062 -0.019 -0.111 5
-0.032 0.036 -0.038 5
0.005 0.101 0.025 5
0.06 0.129 0.048 5
0.024 0.095 0.035 5
0.006 -0.019 -0.043 5
-0.058 0.0 -0.09 5
-0.063 0.025 -0.025 5
-0.022 0.08 -0.038 5
0.014 0.055 -0.062 5
0.031 0.045 -0.038 5
-0.011 -0.061 0.029 5
-0.017 -0.091 0.069 5
0.033 -0.052 0.096 5
0.056 -0.028 -0.02 5
-0.009 0.019 -0.153 5
0.006 -0.023 -0.037 5
0.014 -0.037 0.082 5
-0.006 -0.014 0.078 5
0.011 -0.039 0.055 5
-0.015 -0.03 0.073 5
-0.028 -0.023 0.061 5
-0.021 0.011 0.038 4
0.012 0.042 -0.021 5
-0.037 -0.009 0.064 5
-0.016 -0.057 0.006 5
-0.051 -0.084 -0.131 5
-0.052 -0.067 -0.077 5
-0.039 -0.06 -0.095 5
-0.054 0.018 -0.036 5
-0.029 0.012 0.003 5
-0.031 0.056 -0.026 5
-0.034 0.035 -0.039 5
0.005 0.034 0.067 5
0.007 0.103 0.095 5
0.023 0.08 0.094 5
-0.006 0.098 0.086 5
0.017 0.064 -0.007 5
-0.039 0.013 -0.135 5
-0.031 -0.026 -0.188 5
0.0 -0.024 -0.105 5
0.001 0.055 0.012 5
-0.002 0.071 0.105 5
0.035 0.036 0.112 5
0.085 0.022 0.008 4
0.141 -0.018 -0.022 5
0.166 0.006 -0.092 5
0.138 -0.004 0.008 5
0.034 -0.04 0.048 5
0.009 -0.01 0.144 5
0.004 0.011 0.151 5
0.002 0.012 0.114 5
-0.06 -0.091 -0.025 5
